       0    66.944 
    5000    70.321 
   10000    67.012 
   15000    68.903 
   20000    67.808 
   25000    63.624 
   30000    68.616 
   35000    62.680 
   40000    69.630 
   45000    67.087 
   50000    69.745 
   55000    66.812 
   60000    65.594 
   65000    65.480 
   70000    65.764 
   75000    70.085 
   80000    68.354 
   85000    69.688 
   90000    65.650 
   95000    68.334 
  100000    65.997 
  105000    68.752 
  110000    68.706 
  115000    66.355 
  120000    71.288 
  125000    70.574 
  130000    68.266 
  135000    68.354 
  140000    66.021 
  145000    72.336 
  150000    67.228 
  155000    65.712 
  160000    72.977 
  165000    64.844 
  170000    68.449 
  175000    66.254 
  180000    66.256 
  185000    66.248 
  190000    67.391 
  195000    66.490 
  200000    70.581 
  205000    65.831 
  210000    69.380 
  215000    66.291 
  220000    66.081 
  225000    68.068 
  230000    71.123 
  235000    67.695 
  240000    64.489 
  245000    66.879 
  250000    67.056 
  255000    70.152 
  260000    65.678 
  265000    64.964 
  270000    70.432 
  275000    65.721 
  280000    67.382 
  285000    68.926 
  290000    65.598 
  295000    65.505 
  300000    66.484 
  305000    66.846 
  310000    71.839 
  315000    64.537 
  320000    67.216 
  325000    66.554 
  330000    68.466 
  335000    69.473 
  340000    65.963 
  345000    65.973 
  350000    70.487 
  355000    69.515 
  360000    66.423 
  365000    65.074 
  370000    68.132 
  375000    65.476 
  380000    68.370 
  385000    66.884 
  390000    67.149 
  395000    68.737 
  400000    69.205 
  405000    66.394 
  410000    69.526 
  415000    70.326 
  420000    67.318 
  425000    68.286 
  430000    66.833 
  435000    63.582 
  440000    68.979 
  445000    65.999 
  450000    64.102 
  455000    68.621 
  460000    70.062 
  465000    66.100 
  470000    65.001 
  475000    69.238 
  480000    69.620 
  485000    69.058 
  490000    67.490 
  495000    64.862 
