       0   121.051 
    5000   126.035 
   10000   120.877 
   15000   124.660 
   20000   123.260 
   25000   122.032 
   30000   122.396 
   35000   124.961 
   40000   122.180 
   45000   121.605 
   50000   122.051 
   55000   125.196 
   60000   123.844 
   65000   124.690 
   70000   124.557 
   75000   125.155 
   80000   129.562 
   85000   124.778 
   90000   126.198 
   95000   119.879 
  100000   124.425 
  105000   120.753 
  110000   126.167 
  115000   123.095 
  120000   124.527 
  125000   125.644 
  130000   122.526 
  135000   122.434 
  140000   122.621 
  145000   120.540 
  150000   120.141 
  155000   122.630 
  160000   124.297 
  165000   123.643 
  170000   122.298 
  175000   124.404 
  180000   126.282 
  185000   125.420 
  190000   120.535 
  195000   119.092 
  200000   124.132 
  205000   123.893 
  210000   124.716 
  215000   125.179 
  220000   125.352 
  225000   124.042 
  230000   126.271 
  235000   123.950 
  240000   125.599 
  245000   128.081 
  250000   121.505 
  255000   124.789 
  260000   123.792 
  265000   122.677 
  270000   125.049 
  275000   119.795 
  280000   121.568 
  285000   124.099 
  290000   125.480 
  295000   122.413 
  300000   125.161 
  305000   126.693 
  310000   124.890 
  315000   124.201 
  320000   127.145 
  325000   123.353 
  330000   118.734 
  335000   120.399 
  340000   119.485 
  345000   121.290 
  350000   120.282 
  355000   124.484 
  360000   124.805 
  365000   122.696 
  370000   121.572 
  375000   121.948 
  380000   120.453 
  385000   122.800 
  390000   122.335 
  395000   123.335 
  400000   127.037 
  405000   123.273 
  410000   119.810 
  415000   119.964 
  420000   122.939 
  425000   122.480 
  430000   124.002 
  435000   126.300 
  440000   123.175 
  445000   119.711 
  450000   125.335 
  455000   120.673 
  460000   118.532 
  465000   121.690 
  470000   118.702 
  475000   121.177 
  480000   120.368 
  485000   123.070 
  490000   121.612 
  495000   129.997 
