       0   135.271 
    5000   135.468 
   10000   131.537 
   15000   131.519 
   20000   130.952 
   25000   132.391 
   30000   132.734 
   35000   132.559 
   40000   135.954 
   45000   133.108 
   50000   136.546 
   55000   133.921 
   60000   137.158 
   65000   133.544 
   70000   130.375 
   75000   136.097 
   80000   137.348 
   85000   134.866 
   90000   131.214 
   95000   135.780 
  100000   132.108 
  105000   134.726 
  110000   134.233 
  115000   132.976 
  120000   130.887 
  125000   135.479 
  130000   135.328 
  135000   130.368 
  140000   135.121 
  145000   134.381 
  150000   132.642 
  155000   128.925 
  160000   136.865 
  165000   135.541 
  170000   133.145 
  175000   130.556 
  180000   136.177 
  185000   137.571 
  190000   132.881 
  195000   132.333 
  200000   135.688 
  205000   134.688 
  210000   132.189 
  215000   132.992 
  220000   134.146 
  225000   131.451 
  230000   133.906 
  235000   134.663 
  240000   129.529 
  245000   135.309 
  250000   134.684 
  255000   133.951 
  260000   136.261 
  265000   134.297 
  270000   136.638 
  275000   137.981 
  280000   134.051 
  285000   132.967 
  290000   134.755 
  295000   131.663 
  300000   133.693 
  305000   129.730 
  310000   136.492 
  315000   130.529 
  320000   135.125 
  325000   131.027 
  330000   136.375 
  335000   135.401 
  340000   133.683 
  345000   133.601 
  350000   136.069 
  355000   131.187 
  360000   132.060 
  365000   131.307 
  370000   134.331 
  375000   134.272 
  380000   131.452 
  385000   131.205 
  390000   131.414 
  395000   137.923 
  400000   128.142 
  405000   134.961 
  410000   133.399 
  415000   132.332 
  420000   132.925 
  425000   133.577 
  430000   136.330 
  435000   133.973 
  440000   131.588 
  445000   132.716 
  450000   132.772 
  455000   129.801 
  460000   135.205 
  465000   131.287 
  470000   132.127 
  475000   133.631 
  480000   130.310 
  485000   132.056 
  490000   134.263 
  495000   130.928 
