       0   158.602 
    5000   159.909 
   10000   157.863 
   15000   161.318 
   20000   161.689 
   25000   157.200 
   30000   159.580 
   35000   156.860 
   40000   155.847 
   45000   156.634 
   50000   162.237 
   55000   158.566 
   60000   158.070 
   65000   162.286 
   70000   159.052 
   75000   160.429 
   80000   160.833 
   85000   159.303 
   90000   158.100 
   95000   156.973 
  100000   162.800 
  105000   159.468 
  110000   158.171 
  115000   161.872 
  120000   158.190 
  125000   159.228 
  130000   159.983 
  135000   160.581 
  140000   161.733 
  145000   157.326 
  150000   161.111 
  155000   156.656 
  160000   160.268 
  165000   153.672 
  170000   157.520 
  175000   159.871 
  180000   162.036 
  185000   161.359 
  190000   156.287 
  195000   158.610 
  200000   157.928 
  205000   158.555 
  210000   158.053 
  215000   161.119 
  220000   159.612 
  225000   160.466 
  230000   159.434 
  235000   161.620 
  240000   161.296 
  245000   159.406 
  250000   160.209 
  255000   162.287 
  260000   157.271 
  265000   160.697 
  270000   163.893 
  275000   157.328 
  280000   163.615 
  285000   159.370 
  290000   160.427 
  295000   157.037 
  300000   160.324 
  305000   156.952 
  310000   160.238 
  315000   160.820 
  320000   158.623 
  325000   159.678 
  330000   162.621 
  335000   160.435 
  340000   157.197 
  345000   158.155 
  350000   159.466 
  355000   158.519 
  360000   162.080 
  365000   159.025 
  370000   159.191 
  375000   158.378 
  380000   164.810 
  385000   158.639 
  390000   157.483 
  395000   161.098 
  400000   158.889 
  405000   160.223 
  410000   157.538 
  415000   160.881 
  420000   161.526 
  425000   163.893 
  430000   158.978 
  435000   160.001 
  440000   158.853 
  445000   159.652 
  450000   161.513 
  455000   156.554 
  460000   159.254 
  465000   157.350 
  470000   159.738 
  475000   158.150 
  480000   161.006 
  485000   159.934 
  490000   160.363 
  495000   158.626 
