       0   148.018 
    5000   144.426 
   10000   150.171 
   15000   145.839 
   20000   145.873 
   25000   147.557 
   30000   147.448 
   35000   149.828 
   40000   148.750 
   45000   147.590 
   50000   145.287 
   55000   149.877 
   60000   146.549 
   65000   143.745 
   70000   149.691 
   75000   149.887 
   80000   147.184 
   85000   146.845 
   90000   146.236 
   95000   145.958 
  100000   150.701 
  105000   144.242 
  110000   148.252 
  115000   147.046 
  120000   147.577 
  125000   151.733 
  130000   145.307 
  135000   146.290 
  140000   145.282 
  145000   146.253 
  150000   149.310 
  155000   148.192 
  160000   147.439 
  165000   151.061 
  170000   148.992 
  175000   148.398 
  180000   146.873 
  185000   148.958 
  190000   148.935 
  195000   146.181 
  200000   148.690 
  205000   146.296 
  210000   144.298 
  215000   150.975 
  220000   147.197 
  225000   148.630 
  230000   146.418 
  235000   146.097 
  240000   149.835 
  245000   149.661 
  250000   144.771 
  255000   145.792 
  260000   148.925 
  265000   143.858 
  270000   144.146 
  275000   148.606 
  280000   147.085 
  285000   148.492 
  290000   150.474 
  295000   148.637 
  300000   147.659 
  305000   144.856 
  310000   145.454 
  315000   150.243 
  320000   148.567 
  325000   150.049 
  330000   144.693 
  335000   143.411 
  340000   148.499 
  345000   147.666 
  350000   146.584 
  355000   152.149 
  360000   148.871 
  365000   149.652 
  370000   144.304 
  375000   147.680 
  380000   146.450 
  385000   146.080 
  390000   147.549 
  395000   145.940 
  400000   149.012 
  405000   149.503 
  410000   145.705 
  415000   148.838 
  420000   146.063 
  425000   144.463 
  430000   153.018 
  435000   149.835 
  440000   149.548 
  445000   150.403 
  450000   146.092 
  455000   147.989 
  460000   147.924 
  465000   148.723 
  470000   148.812 
  475000   148.533 
  480000   144.699 
  485000   149.221 
  490000   147.339 
  495000   147.135 
