       0    58.351 
    5000    56.802 
   10000    58.863 
   15000    58.458 
   20000    61.782 
   25000    61.981 
   30000    58.458 
   35000    63.370 
   40000    58.710 
   45000    59.341 
   50000    58.307 
   55000    58.666 
   60000    58.802 
   65000    63.409 
   70000    58.269 
   75000    61.424 
   80000    61.088 
   85000    58.644 
   90000    61.842 
   95000    57.086 
  100000    62.882 
  105000    57.005 
  110000    62.296 
  115000    60.276 
  120000    55.685 
  125000    56.218 
  130000    58.247 
  135000    58.776 
  140000    64.197 
  145000    59.813 
  150000    61.464 
  155000    57.072 
  160000    57.229 
  165000    58.990 
  170000    60.312 
  175000    60.110 
  180000    58.010 
  185000    59.155 
  190000    60.892 
  195000    56.885 
  200000    61.518 
  205000    63.212 
  210000    59.255 
  215000    59.724 
  220000    57.916 
  225000    59.460 
  230000    65.141 
  235000    60.033 
  240000    56.667 
  245000    61.365 
  250000    61.628 
  255000    61.650 
  260000    58.726 
  265000    59.599 
  270000    65.691 
  275000    57.609 
  280000    58.355 
  285000    63.412 
  290000    59.095 
  295000    55.306 
  300000    58.215 
  305000    58.543 
  310000    62.743 
  315000    60.394 
  320000    54.999 
  325000    56.460 
  330000    60.931 
  335000    64.270 
  340000    62.005 
  345000    60.979 
  350000    62.228 
  355000    65.279 
  360000    57.719 
  365000    58.568 
  370000    61.553 
  375000    60.326 
  380000    56.927 
  385000    60.594 
  390000    63.791 
  395000    63.555 
  400000    58.526 
  405000    58.622 
  410000    62.538 
  415000    59.876 
  420000    59.940 
  425000    59.668 
  430000    60.057 
  435000    59.573 
  440000    57.784 
  445000    60.422 
  450000    62.087 
  455000    60.566 
  460000    65.678 
  465000    60.302 
  470000    56.672 
  475000    57.693 
  480000    57.014 
  485000    61.260 
  490000    56.033 
  495000    63.367 
