       0    53.370 
    5000    54.202 
   10000    54.504 
   15000    53.565 
   20000    55.421 
   25000    53.584 
   30000    52.981 
   35000    51.676 
   40000    55.677 
   45000    52.071 
   50000    55.425 
   55000    59.451 
   60000    52.363 
   65000    52.457 
   70000    55.589 
   75000    57.063 
   80000    50.658 
   85000    50.723 
   90000    58.346 
   95000    57.557 
  100000    55.138 
  105000    52.510 
  110000    53.016 
  115000    54.059 
  120000    52.720 
  125000    52.458 
  130000    56.227 
  135000    54.494 
  140000    51.171 
  145000    54.181 
  150000    48.651 
  155000    49.886 
  160000    53.529 
  165000    53.052 
  170000    54.912 
  175000    53.814 
  180000    52.327 
  185000    52.811 
  190000    48.187 
  195000    51.243 
  200000    57.170 
  205000    52.026 
  210000    57.452 
  215000    58.212 
  220000    52.476 
  225000    53.511 
  230000    53.359 
  235000    51.670 
  240000    51.783 
  245000    52.667 
  250000    54.094 
  255000    54.296 
  260000    53.750 
  265000    53.793 
  270000    52.152 
  275000    52.378 
  280000    52.678 
  285000    54.380 
  290000    50.376 
  295000    54.766 
  300000    48.353 
  305000    51.891 
  310000    55.554 
  315000    53.817 
  320000    49.201 
  325000    48.428 
  330000    53.371 
  335000    52.652 
  340000    55.487 
  345000    56.817 
  350000    53.715 
  355000    53.077 
  360000    55.605 
  365000    53.759 
  370000    51.096 
  375000    49.320 
  380000    55.715 
  385000    53.819 
  390000    53.865 
  395000    55.443 
  400000    54.536 
  405000    54.750 
  410000    54.685 
  415000    52.552 
  420000    53.186 
  425000    55.369 
  430000    52.368 
  435000    52.505 
  440000    53.261 
  445000    52.940 
  450000    52.593 
  455000    52.885 
  460000    54.341 
  465000    53.411 
  470000    57.315 
  475000    52.620 
  480000    54.458 
  485000    54.313 
  490000    58.488 
  495000    51.334 
