       0   131.417 
    5000   127.398 
   10000   130.475 
   15000   127.128 
   20000   124.714 
   25000   127.055 
   30000   123.488 
   35000   128.872 
   40000   127.637 
   45000   125.587 
   50000   123.373 
   55000   125.437 
   60000   128.115 
   65000   128.855 
   70000   124.716 
   75000   128.287 
   80000   128.569 
   85000   123.229 
   90000   128.402 
   95000   127.343 
  100000   130.501 
  105000   125.566 
  110000   127.472 
  115000   126.420 
  120000   122.051 
  125000   131.008 
  130000   130.034 
  135000   130.116 
  140000   129.866 
  145000   127.275 
  150000   126.674 
  155000   126.480 
  160000   126.329 
  165000   125.864 
  170000   126.090 
  175000   130.610 
  180000   126.981 
  185000   130.095 
  190000   129.614 
  195000   126.261 
  200000   127.787 
  205000   128.189 
  210000   126.760 
  215000   125.924 
  220000   125.589 
  225000   128.670 
  230000   127.105 
  235000   125.656 
  240000   126.342 
  245000   125.365 
  250000   129.099 
  255000   124.299 
  260000   125.693 
  265000   127.560 
  270000   127.135 
  275000   126.933 
  280000   128.461 
  285000   126.169 
  290000   125.708 
  295000   129.339 
  300000   123.810 
  305000   128.020 
  310000   126.357 
  315000   127.755 
  320000   124.848 
  325000   126.172 
  330000   125.863 
  335000   126.299 
  340000   126.751 
  345000   127.751 
  350000   124.080 
  355000   122.668 
  360000   125.332 
  365000   127.005 
  370000   127.102 
  375000   128.105 
  380000   127.467 
  385000   124.873 
  390000   130.113 
  395000   124.457 
  400000   130.241 
  405000   124.867 
  410000   129.414 
  415000   125.447 
  420000   125.776 
  425000   126.911 
  430000   126.063 
  435000   127.444 
  440000   128.240 
  445000   127.316 
  450000   124.980 
  455000   127.365 
  460000   126.740 
  465000   123.935 
  470000   126.066 
  475000   127.021 
  480000   126.373 
  485000   129.495 
  490000   131.305 
  495000   125.036 
