       0    18.961 
    5000    20.476 
   10000    23.194 
   15000    17.952 
   20000    18.845 
   25000    13.292 
   30000    16.742 
   35000    17.014 
   40000    19.033 
   45000    19.212 
   50000    17.191 
   55000    20.750 
   60000    19.154 
   65000    19.299 
   70000    19.194 
   75000    18.009 
   80000    20.928 
   85000    21.939 
   90000    18.796 
   95000    22.164 
  100000    19.778 
  105000    20.771 
  110000    23.201 
  115000    17.312 
  120000    21.085 
  125000    17.239 
  130000    18.827 
  135000    23.453 
  140000    14.427 
  145000    18.037 
  150000    20.689 
  155000    19.596 
  160000    22.765 
  165000    19.321 
  170000    20.562 
  175000    18.256 
  180000    21.173 
  185000    18.209 
  190000    15.936 
  195000    17.001 
  200000    16.524 
  205000    17.336 
  210000    21.452 
  215000    21.220 
  220000    20.163 
  225000    19.568 
  230000    24.026 
  235000    17.374 
  240000    14.278 
  245000    19.213 
  250000    14.413 
  255000    17.657 
  260000    17.482 
  265000    15.354 
  270000    18.449 
  275000    23.143 
  280000    18.693 
  285000    20.147 
  290000    13.202 
  295000    19.099 
  300000    14.963 
  305000    18.543 
  310000    21.401 
  315000    19.950 
  320000    17.570 
  325000    22.063 
  330000    17.591 
  335000    18.831 
  340000    21.123 
  345000    19.763 
  350000    17.060 
  355000    17.570 
  360000    20.533 
  365000    18.581 
  370000    21.150 
  375000    17.594 
  380000    24.699 
  385000    19.834 
  390000    16.365 
  395000    20.154 
  400000    16.195 
  405000    20.793 
  410000    17.895 
  415000    21.609 
  420000    20.800 
  425000    19.938 
  430000    22.638 
  435000    21.894 
  440000    19.694 
  445000    18.314 
  450000    14.458 
  455000    17.766 
  460000    19.494 
  465000    16.737 
  470000    17.302 
  475000    18.025 
  480000    22.258 
  485000    17.112 
  490000    19.378 
  495000    19.453 
