       0   108.441 
    5000   105.942 
   10000   108.421 
   15000   105.321 
   20000   110.543 
   25000   108.403 
   30000   110.209 
   35000   106.905 
   40000   108.882 
   45000   106.560 
   50000   109.418 
   55000   109.759 
   60000   107.023 
   65000   108.350 
   70000   109.988 
   75000   104.214 
   80000   106.473 
   85000   104.656 
   90000   104.127 
   95000   108.603 
  100000   106.343 
  105000   103.191 
  110000   106.657 
  115000   106.025 
  120000   104.688 
  125000   104.943 
  130000   103.371 
  135000   105.697 
  140000   106.494 
  145000   108.909 
  150000   107.797 
  155000   104.666 
  160000   104.428 
  165000   110.962 
  170000   104.570 
  175000   110.261 
  180000   114.810 
  185000   105.383 
  190000   108.544 
  195000   103.792 
  200000   108.715 
  205000   105.126 
  210000   104.819 
  215000   107.933 
  220000   105.912 
  225000   105.722 
  230000   104.864 
  235000   106.018 
  240000   110.997 
  245000   107.225 
  250000   105.402 
  255000   111.865 
  260000   105.620 
  265000   108.808 
  270000   109.091 
  275000   112.922 
  280000   108.342 
  285000   108.860 
  290000   108.746 
  295000   106.439 
  300000   107.201 
  305000   108.318 
  310000   105.542 
  315000   103.368 
  320000   104.687 
  325000   108.471 
  330000   107.789 
  335000   106.190 
  340000   107.752 
  345000   109.289 
  350000   104.353 
  355000   108.211 
  360000   111.306 
  365000   108.590 
  370000   103.678 
  375000   103.570 
  380000   105.517 
  385000   108.393 
  390000   105.208 
  395000   105.545 
  400000   108.964 
  405000   105.922 
  410000   106.613 
  415000   106.183 
  420000   107.900 
  425000   108.009 
  430000   106.994 
  435000   106.554 
  440000   104.916 
  445000   107.629 
  450000   107.811 
  455000   105.352 
  460000   105.274 
  465000   105.052 
  470000   109.058 
  475000   107.030 
  480000   106.245 
  485000   104.863 
  490000   104.549 
  495000   110.098 
